rd_inv,milepost,rodwycls,CASENO,ACCYR,RTE_NBR,RD_TYPE,DISTRICT,COUNTY,rur_urb,FUNC_CLS,MONTH,DAYMTH,WEEKDAY,TIME,ADMCLASS,v1event1,ACCTYPE,v2event1,IMPACT,REPORT,SEVERITY,TOT_INJ,TOT_KILL,TOT_PED,NUMVEHS,loc_type,RD_CHAR1,RDSURF,RD_REL,LIGHT,coltype1,coltype2,OBJECT1,OBJECT2,AGENCY,TIMENOTE,HAZMAT,FIRE,TIMEARR,HIT_RUN,NO_PEDS,intent,nonmvind,medcause,AC_SRMP,loc_char,weather,LATITUDE,LONGITUDE,postcode
241,14.53,8,201415178,2014,241,NULL,5,39,R,45,4,28,1,1525,1,A,6,A,D1,1,1,0,0,0,2,4,2,1,NULL,1,13,0,0,0,1,1525,NULL,0,1625,0,0,0,0,0,14.53,.,1,46.394545,-119.952711,98944
241,14.53,8,201435697,2014,241,NULL,5,39,R,45,10,2,4,658,1,A,50,0,A0,1,1,0,0,0,1,4,5,1,NULL,2,52,0,0,0,1,658,NULL,0,701,0,0,0,0,0,14.53,.,1,46.394545,-119.952711,98944
241,16.9,8,201406042,2014,241,NULL,5,39,R,45,2,16,7,224,1,A,50,0,A0,1,1,0,0,0,1,4,6,2,NULL,6,52,0,0,0,1,224,NULL,0,240,0,0,0,0,0,16.9,.,2,46.421656,-119.94376499999998,98944
241,17,8,201437730,2014,241,NULL,5,39,R,45,10,20,1,919,1,A,50,0,D0,2,6,1,0,0,1,4,1,1,NULL,1,52,0,0,0,1,920,NULL,0,934,0,0,0,0,0,17,.,1,46.43541,-119.937219,98944
410,89.31,8,201428190,2014,410,NULL,5,39,R,45,8,14,4,1530,1,A,34,0,A0,2,6,2,0,0,1,5,6,2,NULL,1,50,52,71,0,1,1534,NULL,0,1559,0,0,0,0,0,98.24,.,3,46.978363,-121.156243,98937
410,92.02,8,201435415,2014,410,NULL,5,39,R,45,10,12,7,45,1,A,34,0,A1,1,1,0,0,0,1,4,1,2,NULL,6,51,0,81,0,1,49,NULL,0,120,0,0,0,0,0,100.95,.,1,46.98842,-121.098149,98937
410,93.19,8,201408214,2014,410,NULL,5,39,R,45,3,3,1,847,1,A,4,A,D1,2,6,1,0,0,2,4,5,3,NULL,1,26,50,0,32,1,851,NULL,0,942,0,0,0,0,0,102.12,.,4,46.978804,-121.094444,98937
410,93.97,8,201428960,2014,410,NULL,5,39,R,45,8,24,7,1230,1,A,32,0,A1,2,7,1,0,0,1,4,1,1,NULL,1,85,52,0,0,1,1238,NULL,0,1254,0,0,0,0,0,102.9,.,1,46.978804,-121.094444,98937
410,94.07,8,201449184,2014,410,NULL,5,39,R,45,12,27,6,1852,1,A,33,0,A7,2,7,1,0,0,1,4,5,4,NULL,6,50,50,32,74,1,1853,NULL,0,1919,0,0,0,0,0,103,.,2,46.96647,-121.088577,98937
410,97.82,8,201432372,2014,410,NULL,5,39,R,45,9,19,5,2226,1,A,32,0,D1,1,1,0,0,0,2,4,2,1,NULL,6,85,14,0,0,1,2228,NULL,0,2249,0,0,0,0,0,106.75,.,1,46.932036,-121.052879,98937
410,97.97,8,201419030,2014,410,NULL,5,39,R,45,6,7,6,810,1,A,32,0,D1,2,6,1,0,0,1,4,1,1,NULL,1,85,0,0,0,1,814,NULL,0,828,0,0,0,0,0,106.9,.,1,46.932036,-121.052879,98937
410,100.17,8,201441340,2014,410,NULL,5,39,R,45,11,2,7,15,1,A,32,0,A1,1,1,0,0,0,1,4,1,1,NULL,6,85,50,0,32,1,17,NULL,0,40,0,0,0,0,0,109.1,.,2,46.901677,-121.01438600000002,98937
410,100.32,8,201435703,2014,410,NULL,5,39,R,45,10,10,5,1455,1,A,50,0,D1,2,6,1,0,0,2,4,6,1,NULL,1,52,30,0,0,1,1456,NULL,0,1521,0,0,0,0,0,109.25,.,1,46.901677,-121.01438600000002,98937
410,101.04,8,201414941,2014,410,NULL,5,39,R,45,5,2,5,1530,1,A,60,0,D0,1,1,0,0,0,1,4,1,1,NULL,1,50,0,74,0,1,1532,NULL,0,1552,0,0,0,0,0,109.97,.,2,46.891881,-120.999513,98937
410,103.17,8,201421953,2014,410,NULL,5,39,R,45,7,1,2,1545,1,A,6,A,D1,1,1,0,0,0,2,3,1,1,NULL,6,13,0,0,0,1,1549,NULL,0,1559,0,0,0,0,0,112.1,.,1,46.872439,-120.973373,98937
410,105.07,8,201430222,2014,410,NULL,5,39,R,45,8,23,6,1118,1,A,50,0,D0,2,6,1,0,0,1,4,5,1,NULL,1,52,0,0,0,3,1119,NULL,0,1140,0,0,0,0,0,114,.,1,46.851455,-120.95131200000002,98937
410,105.15,8,201421952,2014,410,NULL,5,39,R,45,6,27,5,1730,1,A,34,0,A0,1,1,0,0,0,1,4,1,1,NULL,1,50,0,57,0,1,1800,NULL,0,1830,0,0,0,0,0,114.08,.,1,46.851455,-120.95131200000002,98937
410,105.47,8,201434781,2014,410,NULL,5,39,R,45,9,20,6,2042,1,A,32,0,A1,1,1,0,0,0,1,4,1,1,NULL,6,85,0,0,0,1,2042,NULL,0,2058,0,0,0,0,0,114.4,.,1,46.851455,-120.95131200000002,98937
410,105.97,8,201413592,2014,410,NULL,5,39,R,45,4,12,6,300,1,A,34,0,D0,1,0,0,0,0,1,4,1,1,NULL,6,50,0,58,0,1,617,NULL,0,650,0,0,0,0,0,114.9,.,1,46.851455,-120.95131200000002,98937
410,106.43000000000002,8,201441575,2014,410,NULL,5,39,R,45,11,7,5,0,1,A,33,0,D0,2,7,1,0,0,1,4,1,1,NULL,9,50,50,13,56,1,2222,NULL,0,2238,0,0,0,0,0,115.36,.,1,46.838003,-120.94253799999998,98937
410,106.44,8,201437734,2014,410,NULL,5,39,R,45,10,19,7,2346,1,A,32,0,A1,1,1,0,0,0,1,4,1,1,NULL,6,86,0,0,0,1,2347,NULL,0,22,0,0,0,0,0,115.37,.,1,46.838003,-120.94253799999998,98937
821,2,8,201422928,2014,821,NULL,5,39,R,45,7,9,3,1840,1,A,33,0,D0,2,7,1,0,0,1,4,6,1,NULL,1,50,50,14,58,1,1843,NULL,0,1858,0,0,0,0,0,2,.,1,46.704206,-120.473241,98901
821,3,8,201448687,2014,821,NULL,5,39,R,45,12,24,3,30,1,P,54,0,A7,1,0,0,0,0,1,4,6,1,NULL,6,54,0,0,0,1,41,NULL,0,53,0,0,0,0,0,3,.,1,46.715688,-120.461077,98901
823,2.1099999999999994,3,201428674,2014,823,NULL,5,39,U,53,8,22,5,1645,1,C,3,R,A2,2,7,3,0,0,2,3,1,2,NULL,1,10,0,0,0,2,1650,NULL,0,1655,0,0,0,0,0,1.23,.,3,46.660498,-120.524351,98942
823,2.1299999999999994,3,201410785,2014,823,NULL,5,39,U,53,2,26,3,1500,1,A,3,A,D1,1,1,0,0,0,2,3,1,1,NULL,1,10,0,0,0,2,1504,NULL,0,1506,0,0,0,0,0,1.25,.,1,46.660498,-120.524351,98942
823,2.3599999999999994,5,201441576,2014,823,NULL,5,39,U,54,10,10,5,1326,1,A,6,Q,D2,2,7,1,0,0,2,1,1,1,NULL,1,14,0,0,0,2,1326,NULL,0,1332,0,0,0,0,0,1.54,.,1,46.660498,-120.524351,98942
823,2.3599999999999994,5,201437594,2014,823,NULL,5,39,U,54,10,23,4,1440,1,S,5,A,E1,1,1,0,0,0,2,1,1,1,NULL,1,11,0,0,0,2,1444,NULL,0,1445,0,0,0,0,0,1.54,.,1,46.660498,-120.524351,98942
823,2.3599999999999994,5,201419711,2014,823,NULL,5,39,U,54,6,13,5,1707,1,A,6,Q,A1,1,1,0,0,0,2,1,1,2,NULL,1,14,0,0,0,2,1707,NULL,0,1707,1,0,0,0,0,1.54,.,3,46.660498,-120.524351,98942
823,2.5,5,201408568,2014,823,NULL,5,39,U,54,1,8,3,1305,1,A,33,0,D0,1,1,0,0,0,1,5,1,2,NULL,1,50,50,16,18,2,1305,NULL,0,1305,0,0,0,0,0,1.68,.,2,46.660498,-120.524351,98942
823,2.5,5,201427559,2014,823,NULL,5,39,U,54,7,14,1,1255,1,A,2,C,D2,1,1,0,0,0,2,1,1,1,NULL,1,10,0,0,0,2,1255,NULL,0,1300,0,0,0,0,0,1.68,.,1,46.660498,-120.524351,98942
823,2.52,5,201434785,2014,823,NULL,5,39,U,54,10,6,1,1515,1,A,6,Q,A2,1,1,0,0,0,2,4,1,1,NULL,1,14,0,0,0,2,1518,NULL,0,1521,0,0,0,0,0,1.7,.,1,46.660498,-120.524351,98942
823,2.57,5,201442719,2014,823,NULL,5,39,U,54,11,19,3,1453,1,C,13,A,D2,1,1,0,0,0,2,1,1,1,NULL,1,28,0,0,0,2,1455,NULL,0,1458,1,0,0,0,0,1.75,.,2,46.660498,-120.524351,98942
823,2.57,5,201439372,2014,823,NULL,5,39,U,54,11,1,6,1645,1,A,6,Q,A2,2,7,1,0,0,2,1,NULL,1,NULL,1,15,0,0,0,2,1648,NULL,0,1653,0,0,0,0,0,1.75,.,1,46.660498,-120.524351,98942
823,2.58,5,201427727,2014,823,NULL,5,39,U,54,8,11,1,1830,1,A,6,A,D1,1,1,0,0,0,4,7,1,1,NULL,6,14,14,0,0,2,1835,NULL,0,1840,0,0,0,0,0,1.76,.,1,46.660498,-120.524351,98942
823,2.71,5,201432688,2014,823,NULL,5,39,U,54,9,20,6,1500,1,A,6,Q,D1,1,1,0,0,0,2,4,1,1,NULL,1,14,0,0,0,2,1515,NULL,0,1516,0,0,0,0,0,1.8900000000000003,.,1,46.660498,-120.524351,98942
823,2.71,5,201423802,2014,823,NULL,5,39,U,54,7,15,2,1748,1,R,4,A,D1,1,1,0,0,0,2,4,1,1,NULL,1,11,0,0,0,2,1750,NULL,0,1754,0,0,0,0,0,1.8900000000000003,.,1,46.660498,-120.524351,98942
823,2.74,5,201440503,2014,823,NULL,5,39,U,54,11,10,1,1328,1,R,4,A,A1,1,1,0,0,0,2,4,1,1,NULL,1,11,0,0,0,2,1330,NULL,0,1334,0,0,0,0,0,1.92,.,1,46.660498,-120.524351,98942
823,2.96,5,201430562,2014,823,NULL,5,39,U,54,9,5,5,816,1,A,6,Q,D2,1,1,0,0,0,2,1,1,1,NULL,1,15,0,0,0,2,817,NULL,0,822,0,0,0,0,0,2.140000000000001,.,1,46.660498,-120.524351,98942
823,3.09,5,201426073,2014,823,NULL,5,39,U,54,8,4,1,1420,1,C,3,A,A2,1,1,0,0,0,2,1,NULL,1,NULL,1,10,0,0,0,2,1422,NULL,0,1427,0,0,0,0,0,2.27,.,1,46.672452,-120.514599,98942
823,3.14,5,201432504,2014,823,NULL,5,39,U,54,8,27,3,1605,1,C,3,A,A2,2,7,2,0,0,2,3,1,1,NULL,1,10,0,0,0,2,1605,NULL,0,1610,0,0,0,0,0,2.32,.,1,46.672452,-120.514599,98942
823,3.18,5,201434783,2014,823,NULL,5,39,U,54,10,6,1,1812,1,A,50,0,D2,2,5,2,0,0,1,1,1,1,NULL,3,52,0,0,0,2,1814,NULL,0,1817,0,0,0,0,0,2.3599999999999994,.,1,46.672452,-120.514599,98942
823,3.18,5,201434782,2014,823,NULL,5,39,U,54,10,6,1,1717,1,C,71,A,D2,2,5,2,0,0,1,1,1,1,NULL,3,2,0,0,0,2,1719,NULL,0,1723,0,1,0,0,0,2.3599999999999994,.,1,46.672452,-120.514599,98942
823,3.18,5,201429179,2014,823,NULL,5,39,U,54,7,24,4,615,1,C,13,A,D1,1,1,0,0,0,2,1,1,1,NULL,1,28,0,0,0,2,615,NULL,0,618,0,0,0,0,0,2.3599999999999994,.,1,46.672452,-120.514599,98942
823,3.18,5,201436622,2014,823,NULL,5,39,U,54,10,17,5,1925,1,C,7,A,D2,2,7,1,0,0,2,1,1,2,NULL,4,28,0,0,0,2,1927,NULL,0,1931,0,0,0,0,0,2.3599999999999994,.,2,46.672452,-120.514599,98942
823,3.29,5,201435979,2014,823,NULL,5,39,U,54,9,27,6,1940,1,A,6,Q,A2,1,1,0,0,0,2,1,1,1,NULL,4,14,0,0,0,2,1940,NULL,0,1943,0,0,0,0,0,2.47,.,1,46.672452,-120.514599,98942
823,3.39,5,201441341,2014,823,NULL,5,39,U,54,11,12,3,1420,1,Q,16,A,A2,1,1,0,0,0,2,3,1,1,NULL,1,14,0,0,0,3,1430,NULL,0,1455,1,0,0,0,0,2.57,.,1,46.672452,-120.514599,98942
823,3.4,5,201408570,2014,823,NULL,5,39,U,54,3,7,5,1725,1,A,6,W,A2,2,7,1,0,0,2,3,1,1,NULL,1,14,0,0,0,1,1726,NULL,0,1731,0,0,0,0,0,2.58,.,1,46.672452,-120.514599,98942
823,3.4900000000000007,5,201416438,2014,823,NULL,5,39,U,54,5,12,1,1309,1,A,6,A,A1,2,7,1,0,0,2,3,9,1,NULL,1,13,0,0,0,3,1311,NULL,0,1315,0,0,0,0,0,2.67,.,1,46.672452,-120.514599,98942
823,3.64,5,201415342,2014,823,NULL,5,39,U,54,5,2,5,2209,1,C,7,C,A1,2,5,2,0,0,2,1,1,1,NULL,6,28,0,0,0,1,2210,NULL,0,2219,1,0,0,0,0,2.82,.,1,46.672452,-120.514599,98942
12,153.91999999999996,8,2015037312,2015,12,NULL,5,39,R,43,10,2,5,1450,1,A,33,0,D7,2,7,1,0,0,1,4,6,1,NULL,1,50,52,35,0,1,1452,NULL,0,1534,0,0,0,0,0,154.25,.,1,46.652141,-121.361868,98937
12,156.18000000000004,8,201503114,2015,12,NULL,5,39,R,43,1,25,7,1927,1,A,33,0,D8,2,7,1,0,0,1,4,6,2,NULL,6,50,50,35,32,1,1929,NULL,0,2003,0,0,0,0,0,156.51,.,1,46.655673,-121.30581399999998,98937
12,157.66999999999996,8,201503113,2015,12,NULL,5,39,R,43,1,18,7,1952,1,A,33,0,A7,1,1,0,0,0,1,4,6,3,NULL,6,50,0,32,0,1,1953,NULL,0,2056,0,0,0,0,0,158,.,4,46.65164,-121.288666,98937
12,157.95,8,2015020329,2015,12,NULL,5,39,R,43,6,6,6,1220,1,A,32,0,A1,1,1,0,0,0,1,4,4,1,NULL,1,87,0,0,0,3,1226,NULL,0,1243,0,0,0,0,0,158.28,.,1,46.65164,-121.288666,98937
12,158.31,8,2015033877,2015,12,NULL,5,39,R,43,9,11,5,2010,1,A,6,A,A1,1,1,0,0,0,2,2,2,1,NULL,6,13,0,0,0,1,2015,NULL,0,2115,0,0,0,0,0,158.63999999999996,.,1,46.644761,-121.271271,98937
12,158.56999999999996,8,2015028664,2015,12,NULL,5,39,R,43,7,31,5,1630,1,A,6,A,D1,1,1,0,0,0,3,4,6,1,NULL,1,13,13,0,0,1,1655,NULL,0,1655,0,0,0,0,0,158.9,.,1,46.644761,-121.271271,98937
12,158.77,8,2015016238,2015,12,NULL,5,39,R,43,5,1,5,1638,1,A,6,A,D1,1,1,0,0,0,2,7,1,1,NULL,1,13,52,0,0,1,1643,NULL,0,1710,0,0,0,0,0,159.1,.,1,46.644761,-121.271271,98937
12,158.97,8,2015018723,2015,12,NULL,5,39,R,43,5,24,7,1510,1,A,2,C,D1,2,5,1,0,0,2,3,1,1,NULL,1,15,0,0,0,1,1519,NULL,0,1553,0,0,0,0,0,159.3,.,1,46.644761,-121.271271,98937
12,160.61000000000004,8,2015053211,2015,12,NULL,5,39,R,43,12,24,4,920,1,A,34,0,D0,1,1,0,0,0,1,4,5,3,NULL,1,50,52,61,0,1,923,NULL,0,932,0,0,0,0,0,160.94,.,1,46.643346,-121.23104,98937
12,160.87,8,2015027539,2015,12,NULL,5,39,R,43,7,25,6,1145,1,A,6,Q,D1,1,1,0,0,0,2,4,1,1,NULL,1,14,0,0,0,1,1148,NULL,0,1240,0,0,0,0,0,161.2,.,2,46.643346,-121.23104,98937
12,164.89,8,201507842,2015,12,NULL,5,39,R,43,3,1,7,1300,1,A,34,0,D1,1,1,0,0,0,1,4,6,1,NULL,1,51,0,81,0,1,1307,NULL,0,1340,0,0,0,0,0,165.22,03,1,46.645105,-121.150668,98937
12,165.42,8,2015044508,2015,12,NULL,5,39,R,43,11,14,6,1215,1,A,32,0,D1,1,1,0,0,0,1,4,2,2,NULL,1,85,0,0,0,1,1217,NULL,0,1257,0,0,0,0,0,165.75,.,1,46.653685,-121.134055,98937
12,165.47,8,201502823,2015,12,NULL,5,39,R,43,1,18,7,2116,1,A,34,0,A1,1,1,0,0,0,1,4,6,3,NULL,6,51,0,81,0,1,2117,NULL,0,2131,0,0,0,0,0,165.8,.,6,46.653685,-121.134055,98937
12,165.57,8,201502822,2015,12,NULL,5,39,R,43,1,18,7,1930,1,A,34,0,D1,1,1,0,0,0,1,4,6,3,NULL,6,51,0,81,0,1,2141,NULL,0,2141,0,0,0,0,0,165.9,.,6,46.653685,-121.134055,98937
12,166.67,8,2015048581,2015,12,NULL,5,39,R,43,12,7,1,1030,1,A,34,0,D0,1,1,0,0,0,1,4,8,3,NULL,1,50,0,58,0,1,1032,NULL,0,1050,0,0,0,0,0,167,.,4,46.665269,-121.124231,98937
12,168.22,8,2015033878,2015,12,NULL,5,39,R,43,9,13,7,30,1,A,32,0,A1,2,7,3,0,0,1,4,1,1,NULL,6,86,0,0,0,1,38,NULL,0,108,0,0,0,0,0,168.55,.,1,46.672874,-121.084958,98937
12,169.12,8,2015039264,2015,12,NULL,5,39,R,43,10,14,3,1950,1,A,34,0,D0,1,1,0,0,0,1,4,5,1,NULL,6,50,0,58,0,1,1958,NULL,0,2055,0,0,0,0,0,169.45,.,1,46.676514000000005,-121.066065,98937
12,169.57,8,2015026327,2015,12,NULL,5,39,R,43,7,22,3,404,1,A,32,0,D1,1,1,0,0,0,1,4,1,1,NULL,2,86,0,0,0,1,439,NULL,0,520,0,0,0,0,0,169.9,.,1,46.676514000000005,-121.066065,98937
12,169.67,8,2015028663,2015,12,NULL,5,39,R,43,8,1,6,1000,1,A,6,Q,D1,1,1,0,0,0,2,4,1,1,NULL,1,14,0,0,0,1,1005,NULL,0,1041,0,0,0,0,0,170,.,1,46.676514000000005,-121.066065,98937
12,170.17,8,2015036636,2015,12,NULL,5,39,R,43,10,1,4,252,1,A,60,0,D0,1,1,0,0,0,1,4,5,1,NULL,6,50,0,74,0,1,256,NULL,0,320,0,0,0,0,0,170.5,.,1,46.674479,-121.045675,98937
12,170.77,8,201501975,2015,12,NULL,5,39,R,43,1,18,7,815,1,A,34,0,D0,1,1,0,0,0,1,4,6,4,NULL,1,50,52,59,0,1,820,NULL,0,902,0,0,0,0,0,171.1,.,3,46.674479,-121.045675,98937
12,173.57,8,2015027795,2015,12,NULL,5,39,R,43,7,29,3,2205,1,A,32,0,A1,1,1,0,0,0,1,4,5,1,NULL,6,85,0,0,0,1,2207,NULL,0,2254,0,0,0,0,0,173.9,.,1,46.670282,-120.984785,98937
12,174.92,8,201504736,2015,12,NULL,5,39,R,43,2,1,7,1710,1,A,32,0,D1,1,1,0,0,0,1,4,2,1,NULL,6,85,0,0,0,1,1718,NULL,0,1745,0,0,0,0,0,175.25,.,1,46.67637,-120.96768,98937
12,175.07,8,2015034047,2015,12,NULL,5,39,R,43,9,13,7,1731,1,A,34,0,D0,1,1,0,0,0,1,4,5,1,NULL,1,50,52,59,0,1,1732,NULL,0,1752,0,0,0,0,0,175.4,.,1,46.68371,-120.950484,98937
12,175.09,8,201505004,2015,12,NULL,5,39,R,43,2,4,3,810,1,A,32,0,D1,1,1,0,0,0,1,4,5,2,NULL,1,85,0,0,0,1,818,NULL,0,914,0,0,0,0,0,175.42,.,3,46.68371,-120.950484,98937
12,177.09,8,2015032833,2015,12,NULL,5,39,R,43,9,1,2,2024,1,F,2,C,D2,2,7,3,0,0,2,3,5,1,NULL,6,15,0,0,0,1,2026,NULL,0,2054,0,0,0,0,0,177.43,.,1,46.69536,-120.916276,98937
12,177.5,8,2015039263,2015,12,NULL,5,39,R,43,10,15,4,1838,1,A,32,0,D1,1,1,0,0,0,1,4,5,1,NULL,6,85,0,0,0,1,1840,NULL,0,1909,0,0,0,0,0,177.84,.,1,46.69536,-120.916276,98937
12,178.56,8,2015013448,2015,12,NULL,5,39,R,43,4,9,4,2030,1,A,32,0,D1,1,1,0,0,0,1,4,1,1,NULL,6,85,0,0,0,1,2030,NULL,0,2101,0,0,0,0,0,178.9,.,1,46.697658,-120.898431,98937
12,180.39,8,2015027146,2015,12,NULL,5,39,R,43,7,27,1,1412,1,A,62,0,D0,2,7,1,0,0,1,4,5,1,NULL,1,50,0,69,0,1,1416,NULL,0,1435,0,0,0,0,0,180.73,.,1,46.712763,-120.87228600000002,98937
12,180.46,8,2015031743,2015,12,NULL,5,39,R,43,8,27,4,2035,1,A,32,0,D1,1,1,0,0,0,1,4,1,1,NULL,6,86,86,0,0,1,2056,NULL,0,2116,0,0,0,0,0,180.8,.,1,46.712763,-120.87228600000002,98937
12,181.66,8,2015023422,2015,12,NULL,5,39,R,43,6,27,6,1604,1,A,50,0,A1,2,7,1,0,0,1,4,5,1,NULL,1,52,0,0,0,1,1604,NULL,0,1615,0,0,0,0,0,182,.,1,46.717327,-120.853729,98937
12,181.66,8,201504737,2015,12,NULL,5,39,R,43,2,3,2,27,1,A,32,0,A1,1,1,0,0,0,1,4,1,1,NULL,6,86,0,0,0,1,27,NULL,0,100,0,0,0,0,0,182,.,2,46.717327,-120.853729,98937
12,181.96,8,2015048582,2015,12,NULL,5,39,R,43,12,7,1,925,1,A,34,0,D1,2,6,1,0,0,1,4,1,2,NULL,1,57,52,79,0,1,926,NULL,0,950,0,0,0,0,0,182.3,.,3,46.717327,-120.853729,98937
12,182.2,8,2015019876,2015,12,NULL,5,39,R,43,6,7,7,940,1,A,6,C,D1,1,1,0,0,0,2,3,6,1,NULL,1,15,0,0,0,1,943,NULL,0,1001,0,0,0,0,0,182.54,.,1,46.7192,-120.834467,98937
12,182.22,8,2015017776,2015,12,NULL,5,39,R,43,5,21,4,2135,1,A,34,0,A1,1,1,0,0,0,1,4,1,2,NULL,6,51,50,81,74,1,2139,NULL,0,2202,0,0,0,0,0,182.56,.,3,46.7192,-120.834467,98937
12,182.42,8,2015045570,2015,12,NULL,5,39,R,43,10,8,4,0,1,A,34,0,A0,1,1,0,0,0,1,4,5,1,NULL,6,50,0,57,0,1,806,NULL,0,842,0,0,0,0,0,182.76,.,1,46.7192,-120.834467,98937
12,183.46,8,2015026326,2015,12,NULL,5,39,R,43,7,22,3,1115,1,D,34,0,A0,1,1,0,0,0,1,4,1,1,NULL,1,50,0,58,0,1,1119,NULL,0,1148,0,0,0,0,0,183.8,.,1,46.721335,-120.816316,98937
12,185.12,8,2015028267,2015,12,NULL,5,39,R,43,8,1,6,1508,1,A,13,C,D1,2,7,3,0,0,2,1,1,1,NULL,1,28,0,0,0,1,1508,NULL,0,1520,0,0,0,0,0,185.46,.,1,46.741365,-120.789299,98937
12,186.71,8,2015017653,2015,12,NULL,5,39,R,43,5,15,5,1620,1,A,6,Q,A1,1,1,0,0,0,2,4,1,1,NULL,1,14,0,0,0,1,1624,NULL,0,1640,0,0,0,0,0,187,.,1,46.748126,-120.776244,98937
12,186.99,8,201506203,2015,12,NULL,5,39,R,43,2,14,6,230,1,A,34,0,D0,1,0,0,0,0,1,4,1,1,NULL,6,50,50,56,56,1,620,NULL,0,640,1,0,0,0,0,187.28,.,0,46.748126,-120.776244,98937
12,187.36,8,201510415,2015,12,NULL,5,39,R,43,3,17,2,30,1,A,34,0,A0,2,6,1,0,0,1,4,1,1,NULL,4,50,0,73,0,1,141,NULL,0,653,0,0,0,0,0,187.65,.,1,46.743906,-120.756311,98937
12,187.46,8,2015021855,2015,12,NULL,5,39,R,43,6,20,6,1236,1,A,6,A,D1,1,1,0,0,0,2,4,2,1,NULL,1,13,0,0,0,1,1238,NULL,0,1242,0,0,0,0,0,187.75,.,1,46.743906,-120.756311,98937
12,187.72,8,2015020215,2015,12,NULL,5,39,R,43,6,9,2,1615,1,G,13,C,A1,1,1,0,0,0,2,3,1,1,NULL,1,15,0,0,0,1,1618,NULL,0,1626,0,0,0,0,0,188.01,.,1,46.743906,-120.756311,98937
12,187.9,8,2015036635,2015,12,NULL,5,39,R,43,9,26,6,1310,1,G,2,C,A1,1,1,0,0,0,2,3,1,1,NULL,1,15,0,0,0,1,1310,NULL,0,1323,0,0,0,0,0,188.19,.,1,46.743906,-120.756311,98937
12,188.45,8,2015026086,2015,12,NULL,5,39,R,43,7,18,6,955,1,A,6,Q,D1,2,7,1,0,0,3,3,1,1,NULL,1,14,14,0,0,1,957,NULL,0,1004,0,0,0,0,0,188.74,.,1,46.738398,-120.736606,98937
12,188.48,8,2015021854,2015,12,NULL,5,39,R,43,6,2,2,1334,1,C,2,A,D1,1,1,0,0,0,2,3,1,1,NULL,1,10,0,0,0,1,1335,NULL,0,1345,0,0,0,0,0,188.77,.,1,46.738398,-120.736606,98937
12,189.58,3,2015051242,2015,12,NULL,5,39,U,53,12,16,3,1832,1,B,3,A,A1,1,1,0,0,0,2,1,1,1,NULL,4,10,0,0,0,1,1834,NULL,0,1852,0,0,0,0,0,189.87,.,1,46.732875,-120.716879,98937
12,189.58,3,2015021170,2015,12,NULL,5,39,U,53,6,17,3,1358,1,A,6,Q,D6,2,7,1,0,0,2,1,1,1,NULL,1,14,0,0,0,3,1358,NULL,0,1358,0,0,0,0,0,189.87,.,1,46.732875,-120.716879,98937
12,197.71,1,2015052264,2015,12,NULL,5,39,U,52,12,21,1,1140,1,A,33,0,A9,1,1,0,0,0,1,4,1,3,NULL,1,50,0,29,0,1,1140,NULL,0,1140,0,0,0,0,0,197.98,.,4,46.65108,-120.609501,98908
12,201.73,1,2015016242,2015,12,NULL,5,39,U,52,5,4,1,2053,1,A,50,0,A9,2,6,1,0,0,1,4,2,1,NULL,3,52,0,0,0,1,2053,NULL,0,2058,0,0,0,0,0,202,.,1,46.622571,-120.542961,98908
22,4.61,8,2015033876,2015,22,NULL,5,39,R,45,9,12,6,507,1,A,1,A,D1,3,2,0,4,0,2,4,1,1,NULL,6,24,0,0,0,1,511,NULL,0,533,0,0,0,0,0,5.29,.,1,46.370901,-120.319954,98948
24,5.57,2,2015032834,2015,24,NULL,5,39,U,52,9,3,4,2125,1,A,13,A,D1,2,7,2,0,0,2,1,1,1,NULL,4,10,50,0,13,1,2127,NULL,0,2136,0,0,0,0,0,5.62,.,2,46.550332,-120.386678,98936
82,30.88,1,2015026094,2015,82,NULL,5,39,U,51,7,20,1,1515,1,W,16,A,A1,1,1,0,0,0,2,4,1,1,NULL,1,14,0,0,0,1,1517,NULL,0,1530,1,0,0,0,0,30.91,02,1,46.640072,-120.520184,98942
82,35.25999999999999,1,2015017658,2015,82,NULL,5,39,U,51,5,10,7,1740,1,A,4,A,D1,1,1,0,0,0,2,4,1,1,NULL,1,11,0,0,0,1,1742,NULL,0,1800,1,0,0,0,0,35.29,.,1,46.581793,-120.472171,98903-1613
82,41.33,6,2015027789,2015,82,NULL,5,39,R,41,7,30,4,303,1,A,33,0,A7,1,1,0,0,0,1,4,2,1,NULL,6,50,0,32,0,1,305,NULL,0,314,0,0,0,0,0,41.36,.,1,46.502389,-120.4481,98939
82,55.97,6,201502555,2015,82,NULL,5,39,R,41,1,18,7,626,1,A,50,0,A0,1,0,0,0,0,1,4,1,9,NULL,9,52,0,0,0,1,627,NULL,0,727,0,0,0,0,0,56,.,0,46.382516,-120.22673,98953
82,69.90999999999998,6,201510239,2015,82,NULL,5,39,R,41,3,15,7,2059,1,R,4,A,A1,1,1,0,0,0,2,4,1,1,NULL,4,11,0,0,0,1,2059,NULL,0,2059,1,0,0,0,0,69.94,.,2,46.30625,-119.977083,98944
